"","HHID","ProvinceCode","HIndivNo","Region","Total_Exp_Month","Total_Exp_Month_nondurable","Size","EqSizeRevOECD","Weight","Decile","HSex","HEduLevel","HEduYears","HActivityState","Benzin_Exp","Transportation_Exp","Other_Exp","Benzin_Exp_Add","Mehr98","Yaraneh2","Yaraneh","BenzinP1","TransportationP1","Other_ExpP1","BenzinP2","TransportationP2","Other_ExpP2","BenzinShare","TransportationShare","Other_ExpShare","CV","Loss","Loss_Amount","taxicode","Loss_Share"
"266","20918497805",9,1,"Rural",5402097,4423500,3,2.4,528,1,"Male","Illiterate",0,"Employed",0,250000,5152097,0,178.5,1380000,1380000,0,325729.927007299,6712768.7189781,0,361560.218978102,8726599.33467153,0,0.0462783248801345,0.953721675119865,-1569465.00732008,1,189465.007320075,0,0.035072492648702
"267","20918498211",9,1,"Rural",3755731.33333333,3490000,2,1.7,440,1,"Male","Illiterate",0,"Employed",2e+05,0,3555731.33333333,0,178.5,1030000,1030000,2e+05,0,4632832.43065693,3e+05,0,6022682.15985401,0.0532519454266963,0,0.946748054573304,-1164067.74323638,1,134067.743236382,0,0.0356968407315206
"268","20918498217",9,1,"Rural",4980113.66666667,4706100,3,2.2,440,2,"Male","Illiterate",0,"Employed",4e+05,0,4580113.66666667,0,178.5,1380000,1380000,4e+05,0,5967520.36131387,6e+05,0,7757776.46970803,0.0803194518786419,0,0.919680548121358,-1568875.82196172,1,188875.82196172,0,0.0379260062327333
"269","20919498602",9,1,"Rural",6180196,5555900,4,2.7,521,1,"Male","Secondary",8,"Employed",2e+05,0,5980196,0,178.5,1720000,1720000,2e+05,0,7791715.22627737,3e+05,0,10129229.7941606,0.0323614331972643,0,0.967638566802736,-1891351.30252697,1,171351.302526972,0,0.0277258686499541
"270","20920499402",9,1,"Rural",5982004.33333333,5793000,4,2.7,416,2,"Male","Illiterate",0,"Other",0,1e+05,5882004.33333333,0,178.5,1720000,1720000,0,130291.97080292,7663779.36861314,0,144624.087591241,9962913.17919708,0,0.0167168050084439,0.983283194991556,-1774087.85089309,1,54087.8508930909,0,0.00904176056705592
"271","20923500017",9,1,"Rural",4685864.66666667,4566800,3,2.4,638,1,"Female","Illiterate",0,"Income without Work",3e+05,3e+05,4085864.66666667,0,178.5,1380000,1380000,3e+05,390875.912408759,5323553.59854015,450000,433872.262773723,6920619.67810219,0.0640223355433369,0.0640223355433369,0.871955328913326,-1399949.84389114,1,19949.8438911352,0,0.00425745199878482
"272","20923500114",9,1,"Rural",4109398,4009500,2,1.7,638,2,"Female","Illiterate",0,"Income without Work",0,0,4109398,0,178.5,1030000,1030000,0,0,5354215.64233577,0,0,6960480.3350365,0,0,1,-1232819.4,1,202819.4,0,0.0493550150167981
"273","20927502005",9,1,"Rural",7826745,7477000,5,3.4,741,2,"Male","Secondary",8,"Employed",0,250000,7576745,0,178.5,2050000,2050000,0,325729.927007299,9871890.38321168,0,361560.218978102,12833457.4981752,0,0.0319417586749025,0.968058241325097,-2296801.48480835,1,246801.48480835,0,0.0315330938734238
"274","20927502102",9,1,"Rural",7594911.66666667,7110000,5,3.2,741,2,"Male","Primary",5,"Employed",0,160000,7434911.66666667,0,178.5,2050000,2050000,0,208467.153284672,9687092.9379562,0,231398.540145985,12593220.8193431,0,0.0210667361283772,0.978933263871623,-2245663.25312122,1,195663.253121221,0,0.0257624132720289
"275","20930500608",9,1,"Rural",3593398,2902500,2,1.7,387,1,"Male","Illiterate",0,"Income without Work",0,60000,3533398,0,178.5,1030000,1030000,0,78175.1824817518,4603733.89051095,0,86774.4525547445,5984854.05766423,0,0.0166972876369386,0.983302712363061,-1065711.31156621,1,35711.3115662069,0,0.00993803401855482
"276","20932501511",9,1,"Rural",4868933,4838836,3,2.2,368,2,"Female","Illiterate",0,"Income without Work",0,1e+05,4768933,0,178.5,1380000,1380000,0,130291.97080292,6213536.7919708,0,144624.087591241,8077597.82956204,0,0.0205383807910275,0.979461619208972,-1440172.64019002,1,60172.6401900225,0,0.0123584859742417
"277","20933503105",9,1,"Rural",8178962.66666667,6195000,5,3.2,557,1,"Male","Primary",5,"Employed",0,350000,7828962.66666667,0,178.5,2050000,2050000,0,456021.897810219,10200509.7518248,0,506184.306569343,13260662.6773723,0,0.0427927127515111,0.957207287248489,-2382039.36593819,1,332039.365938188,0,0.0405967577393908
"278","20935502611",9,1,"Rural",6379029.33333333,6113400,4,2.7,741,2,"Male","Secondary",8,"Employed",150000,0,6229029.33333333,0,178.5,1720000,1720000,150000,0,8115925.08029197,225000,0,10550702.6043796,0.0235145493400041,0,0.976485450659996,-1941660.46614076,1,221660.466140764,0,0.0347483064519687
"279","20937502817",9,1,"Rural",6371462.66666667,6035000,4,2.7,741,2,"Male","Secondary",12,"Employed",2e+05,3e+05,5871462.66666667,0,178.5,1720000,1720000,2e+05,390875.912408759,7650044.42335766,3e+05,433872.262773723,9945057.75036496,0.0313899665529443,0.0470849498294165,0.921525083617639,-1887059.31143822,1,167059.311438225,0,0.0262199309920189
"280","20938503508",9,1,"Rural",5608333.33333333,4410000,2,1.7,557,3,"Male","Primary",5,"Unemployed",0,2e+06,3608333.33333333,0,178.5,1030000,1030000,0,2605839.41605839,4701368.61313869,0,2892481.75182482,6111779.19708029,0,0.356612184249629,0.643387815750371,-1283048.42863127,1,253048.428631271,0,0.045120076427567
"281","21001514005",10,1,"Rural",3645000,3645000,2,1.7,211,1,"Male","Illiterate",0,"Income without Work",0,0,3645000,0,176.8,1030000,1030000,0,0,4703912.40875912,0,0,6115086.13138686,0,0,1,-1093500,1,63500.0000000002,0,0.0174211248285323
"282","21001514211",10,1,"Rural",4005333.33333333,3736000,2,1.7,211,1,"Male","Illiterate",0,"Employed",0,130000,3875333.33333333,0,176.8,1030000,1030000,0,167766.423357664,5001160.0973236,0,186220.729927007,6501508.12652068,0,0.03245672436751,0.96754327563249,-1174965.63477965,1,144965.634779646,0,0.0361931511600314
"283","21001514311",10,1,"Rural",2221333.33333333,2183000,1,1,317,1,"Female","Illiterate",0,"Income without Work",0,4e+05,1821333.33333333,0,176.8,550000,550000,0,516204.379562044,2350450.60827251,0,572986.861313869,3055585.79075426,0,0.180072028811525,0.819927971188475,-585395.629040274,1,35395.6290402742,0,0.0159344068308557
"284","21006515614",10,1,"Rural",4156564.66666667,3625000,2,1.7,287,1,"Female","Illiterate",0,"Income without Work",0,2e+05,3956564.66666667,0,176.8,1030000,1030000,0,258102.189781022,5105990.02238443,0,286493.430656934,6637787.02909976,0,0.048116657874684,0.951883342125316,-1206044.06257651,1,176044.062576512,0,0.0423532596493175
"285","21007513414",10,1,"Rural",8359661.66666667,7878000,5,3.4,278,1,"Male","Secondary",8,"Employed",0,260000,8099661.66666667,0,176.8,2050000,2050000,0,335532.846715328,10452702.0632603,0,372441.459854015,13588512.6822384,0,0.0311017371715801,0.96889826282842,-2454624.07177595,1,404624.071775946,0,0.0484019674371925
"286","21010508917",10,1,"Rural",2053532.33333333,2044000,1,1,390,1,"Female","Illiterate",0,"Income without Work",0,0,2053532.33333333,0,176.8,550000,550000,0,0,2650105.96009732,0,0,3445137.74812652,0,0,1,-616059.7,1,66059.7000000001,0,0.0321688141587577
"287","21012509814",10,1,"Rural",4806000,3971000,3,2.4,280,1,"Female","Illiterate",0,"Income without Work",0,1e+05,4706000,0,176.8,1380000,1380000,0,129051.094890511,6073144.52554744,0,143246.715328467,7895087.88321168,0,0.0208073241781107,0.979192675821889,-1421293.17566797,1,41293.1756679725,0,0.00859200492467177
"288","21019512702",10,1,"Rural",7967000,7047000,5,3.2,270,1,"Male","Secondary",8,"Unemployed",3e+05,0,7667000,0,176.8,2050000,2050000,3e+05,0,9894347.44525548,450000,0,12862651.6788321,0.0376553282289444,0,0.962344671771056,-2446059.9640068,1,396059.964006799,0,0.0497125598100664
"289","21019512717",10,1,"Rural",3458166.66666667,3439000,2,1.7,270,1,"Male","Illiterate",0,"Income without Work",0,0,3458166.66666667,0,176.8,1030000,1030000,0,0,4462801.94647202,0,0,5801642.53041362,0,0,1,-1037450,1,7450.00000000012,0,0.00215432069015378
"290","21019512911",10,1,"Rural",6488583.33333333,6264000,4,2.7,270,1,"Male","Primary",5,"Employed",4e+05,150000,5938583.33333333,0,176.8,1720000,1720000,4e+05,193576.642335766,7663806.81265207,6e+05,214870.072992701,9962948.85644769,0.0616467385022411,0.0231175269383404,0.915235734559418,-1990289.49360233,1,270289.493602326,0,0.0416561643300144
"291","21024515917",10,1,"Rural",2105000,1740000,1,1,287,1,"Female","Illiterate",0,"Income without Work",0,2e+05,1905000,0,176.8,550000,550000,0,258102.189781022,2458423.35766423,0,286493.430656934,3195950.3649635,0,0.0950118764845606,0.904988123515439,-590725.718459754,1,40725.7184597539,0,0.0193471346602156
"292","21101516108",11,1,"Rural",2034532.33333333,2020000,1,1,606,1,"Female","Illiterate",0,"Housekeeper",0,0,2034532.33333333,0,185.2,550000,550000,0,0,2750331.30024331,0,0,3575430.6903163,0,0,1,-610359.7,1,60359.7000000001,0,0.0296676042012604
"293","21101516205",11,1,"Rural",3465000,3025000,2,1.7,606,1,"Male","Illiterate",0,"Income without Work",0,0,3465000,0,185.2,1030000,1030000,0,0,4684072.99270073,0,0,6089294.89051095,0,0,1,-1039500,1,9500.00000000012,0,0.00274170274170278
"294","21101516214",11,1,"Rural",7496485.66666667,7305500,6,3.9,606,1,"Male","Primary",5,"Unemployed",0,180000,7316485.66666667,0,185.2,2050000,2050000,0,243328.467153285,9890606.90121655,0,270094.598540146,12857788.9715815,0,0.0240112511387002,0.9759887488613,-2212042.75263566,1,162042.752635658,0,0.0216158290485614
"295","21101516302",11,1,"Rural",7062958.33333333,5674500,6,4.5,606,1,"Male","Primary",5,"Income without Work",0,160000,6902958.33333333,0,185.2,2050000,2050000,0,216291.97080292,9331590.3892944,0,240084.087591241,12131067.5060827,0,0.0226533971246704,0.97734660287533,-2086081.36324718,1,36081.3632471841,0,0.00510853406523717
"296","21101516311",11,1,"Rural",5258083.33333333,4596000,3,2.4,606,1,"Female","Illiterate",0,"Income without Work",0,160000,5098083.33333333,0,185.2,1380000,1380000,0,216291.97080292,6891715.57177616,0,240084.087591241,8959230.243309,0,0.0304293389543084,0.969570661045692,-1544638.99631309,1,164638.996313094,0,0.0313115988994267
"297","21101516408",11,1,"Rural",7047444,6843500,6,4.1,606,1,"Male","Secondary",8,"Unemployed",0,150000,6897444,0,185.2,2050000,2050000,0,202773.722627737,9324135.97664233,0,225078.832116788,12121376.769635,0,0.0212843124400847,0.978715687559915,-2083474.12197836,1,33474.1219783635,0,0.00474982447229996
"298","21101516714",11,1,"Rural",4194231.33333333,4126000,2,1.7,606,2,"Male","Primary",5,"Employed",0,180000,4014231.33333333,0,185.2,1030000,1030000,0,243328.467153285,5426537.53965937,0,270094.598540146,7054498.80155718,0,0.0429160877630816,0.957083912236918,-1221421.47837435,1,191421.478374354,0,0.0456392275869588
"299","21102516805",11,1,"Rural",5991699,5965500,4,3.1,713,1,"Female","Illiterate",0,"Income without Work",0,0,5991699,0,185.2,1720000,1720000,0,0,8099727.40729927,0,0,10529645.6294891,0,0,1,-1797509.7,1,77509.7000000002,0,0.0129361805391092
"300","21102516811",11,1,"Rural",5449097,5268000,3,2.2,713,2,"Male","Illiterate",0,"Other",0,220000,5229097,0,185.2,1380000,1380000,0,297401.459854015,7068823.09781022,0,330115.620437956,9189470.02715329,0,0.0403736619113222,0.959626338088678,-1589683.71449244,1,209683.714492439,0,0.0384804518055816
"301","21102516902",11,1,"Rural",6439796,6385000,4,3.1,713,1,"Female","Illiterate",0,"Housekeeper",0,0,6439796,0,185.2,1720000,1720000,0,0,8705476.05255474,0,0,11317118.8683212,0,0,1,-1931938.8,1,211938.8,0,0.032910794068632
"302","21102517205",11,1,"Rural",8442643,8285000,7,5,713,1,"Male","Illiterate",0,"Employed",0,350000,8092643,0,185.2,2050000,2050000,0,473138.686131387,10939835.6467153,0,525183.941605839,14221786.3407299,0,0.0414562122311698,0.95854378776883,-2461135.90872739,1,411135.908727386,0,0.0486975356801639
"303","21102517211",11,1,"Rural",7214777.33333333,7048000,6,3.7,713,1,"Male","Primary",5,"Unemployed",0,2e+05,7014777.33333333,0,185.2,2050000,2050000,0,270364.96350365,9482750.08856448,0,300105.109489051,12327575.1151338,0,0.0277208832316932,0.972279116768307,-2123441.93198835,1,73441.9319883455,0,0.0101793761047944
"304","21102517508",11,1,"Rural",6816462.66666667,6647500,4,2.7,713,2,"Male","Illiterate",0,"Employed",0,2e+05,6616462.66666667,0,185.2,1720000,1720000,0,270364.96350365,8944298.43698297,0,300105.109489051,11627587.9680779,0,0.0293407313705427,0.970659268629457,-2003952.77342372,1,283952.773423725,0,0.0416569102347304
"305","21102517717",11,1,"Rural",7251694,7162000,6,4.5,713,1,"Male","Illiterate",0,"Unemployed",0,220000,7031694,0,185.2,2050000,2050000,0,297401.459854015,9505618.45839416,0,330115.620437956,12357303.9959124,0,0.0303377390165663,0.969662260983434,-2130427.11895942,1,80427.1189594227,0,0.0110908042947514
"306","21103517902",11,1,"Rural",8249008.66666667,7939000,8,5.1,711,1,"Male","Secondary",8,"Unemployed",0,2e+05,8049008.66666667,0,185.2,2050000,2050000,0,270364.96350365,10880849.6720195,0,300105.109489051,14145104.5736253,0,0.0242453376013748,0.975754662398625,-2433700.08294892,1,383700.082948921,0,0.0465146902438606
"307","21103517917",11,1,"Rural",7179425.33333333,6893000,8,5.3,711,1,"Male","Illiterate",0,"Other",0,2e+05,6979425.33333333,0,185.2,2050000,2050000,0,270364.96350365,9434960.37761557,0,300105.109489051,12265448.4909002,0,0.0278573828285978,0.972142617171402,-2112836.7737024,1,62836.7737024026,0,0.00875234030370898
"308","21104518708",11,1,"Rural",7439893,6829000,7,4.2,316,1,"Male","Primary",5,"Employed",0,350000,7089893,0,185.2,2050000,2050000,0,473138.686131387,9584293.3109489,0,525183.941605839,12459581.3042336,0,0.0470436873218472,0.952956312678153,-2160342.4959057,1,110342.495905702,0,0.0148311939305716
"309","21105519208",11,1,"Rural",8342300.33333333,8175000,8,5.1,568,1,"Male","Primary",5,"Employed",0,7e+05,7642300.33333333,0,185.2,2050000,2050000,0,946277.372262774,10331051.253528,0,1050367.88321168,13430366.6295864,0,0.0839097097958713,0.916090290204129,-2359855.18466166,1,309855.184661665,0,0.0371426551767234
"310","21105519411",11,1,"Rural",4697500,4675000,3,2.2,1420,2,"Female","Primary",5,"Housekeeper",0,0,4697500,0,185.2,1380000,1380000,0,0,6350197.08029197,0,0,8255256.20437956,0,0,1,-1409250,1,29250.0000000002,0,0.00622671633847796
"311","21106520002",11,1,"Rural",3507564.66666667,3478500,2,1.7,568,1,"Male","Primary",5,"Unemployed",0,0,3507564.66666667,0,185.2,1030000,1030000,0,0,4741612.96545012,0,0,6164096.85508516,0,0,1,-1052269.4,1,22269.4000000001,0,0.00634896348786731
"312","21106520108",11,1,"Rural",2092000,1872000,1,1,568,1,"Female","Primary",5,"Income without Work",0,0,2092000,0,185.2,550000,550000,0,0,2828017.51824818,0,0,3676422.77372263,0,0,1,-627600,1,77600.0000000001,0,0.037093690248566
"313","21106520117",11,1,"Rural",8021161.66666667,7910500,5,3.2,568,2,"Male","Secondary",8,"Unemployed",0,160000,7861161.66666667,0,185.2,2050000,2050000,0,216291.97080292,10626913.4355231,0,240084.087591241,13814987.4661801,0,0.0199472354066753,0.980052764593325,-2373535.35272557,1,323535.352725566,0,0.0403352240199912
"314","21107520802",11,1,"Rural",4477763.66666667,4420000,3,2.2,584,1,"Male","University",14,"Unemployed",4e+05,0,4077763.66666667,0,185.2,1380000,1380000,4e+05,0,5512422.12457421,6e+05,0,7166148.76194647,0.0893303063262755,0,0.910669693673725,-1418219.18793833,1,38219.1879383321,0,0.00853532941518175
"315","21107520811",11,1,"Rural",8124175.33333333,7920000,8,5.1,584,1,"Male","Illiterate",0,"Employed",0,0,8124175.33333333,0,185.2,2050000,2050000,0,0,10982461.8374696,0,0,14277200.3887105,0,0,1,-2437252.6,1,387252.6,0,0.0476666965090118
"316","21107520917",11,1,"Rural",7109661.66666667,6880000,5,3.2,584,2,"Male","Secondary",8,"Employed",3e+05,0,6809661.66666667,0,185.2,2050000,2050000,3e+05,0,9205469.63990268,450000,0,11967110.5318735,0.0421961007520986,0,0.957803899247901,-2188876.66534598,1,138876.665345977,0,0.0195335125435144
"317","21107521002",11,1,"Rural",1978699,1965000,1,1,701,1,"Female","Illiterate",0,"Income without Work",0,0,1978699,0,185.2,550000,550000,0,0,2674854.41459854,0,0,3477310.7389781,0,0,1,-593609.7,1,43609.7000000001,0,0.0220395825742066
"318","21107521114",11,1,"Rural",5918296,5822500,4,2.9,584,1,"Female","Primary",5,"Income without Work",0,1e+05,5818296,0,185.2,1720000,1720000,0,135182.481751825,7865316.92846715,0,150052.554744526,10224912.0070073,0,0.0168967554174377,0.983103244582562,-1754975.64239067,1,34975.6423906705,0,0.00590974875042926
"319","21107521205",11,1,"Rural",6510046,6395000,4,2.9,584,2,"Male","Primary",5,"Employed",0,2e+05,6310046,0,185.2,1720000,1720000,0,270364.96350365,8530076.78248175,0,300105.109489051,11089099.8172263,0,0.0307217491243533,0.969278250875647,-1912032.24135601,1,192032.241356009,0,0.0294978317136329
"320","21107521208",11,1,"Rural",1963699,1950000,1,1,584,1,"Female","Illiterate",0,"Income without Work",0,0,1963699,0,185.2,550000,550000,0,0,2654577.04233577,0,0,3450950.1550365,0,0,1,-589109.7,1,39109.7000000001,0,0.0199163415574383
"321","21107521214",11,1,"Rural",7683661.66666667,7538000,5,3.2,584,2,"Male","Secondary",8,"Employed",0,150000,7533661.66666667,0,185.2,2050000,2050000,0,202773.722627737,10184190.8077859,0,225078.832116788,13239448.0501217,0,0.019521942337822,0.980478057662178,-2274335.14136492,1,224335.141364919,0,0.029196384627154
"322","21107521402",11,1,"Rural",2020365.66666667,1480000,1,1,584,1,"Female","Illiterate",0,"Income without Work",0,0,2020365.66666667,0,185.2,550000,550000,0,0,2731180.4486618,0,0,3550534.58326034,0,0,1,-606109.7,1,56109.7000000001,0,0.027772051824942
"323","21107521405",11,1,"Rural",6570046,6495000,4,2.7,584,2,"Male","Secondary",8,"Unemployed",0,0,6570046,0,185.2,1720000,1720000,0,0,8881551.23503649,0,0,11546016.6055474,0,0,1,-1971013.8,1,251013.8,0,0.0382057903399764
"324","21108521508",11,1,"Rural",7430777.33333333,7245000,6,3.7,905,1,"Male","Secondary",8,"Unemployed",0,2e+05,7230777.33333333,0,185.2,2050000,2050000,0,270364.96350365,9774744.24914842,0,300105.109489051,12707167.5238929,0,0.0269150845232343,0.973084915476766,-2188239.32428633,1,138239.324286325,0,0.0186036154880062
"325","21108521611",11,1,"Rural",7457027.33333333,7293500,6,4.3,754,1,"Male","Primary",5,"Unemployed",0,0,7457027.33333333,0,185.2,2050000,2050000,0,0,10080594.6141119,0,0,13104772.9983455,0,0,1,-2237108.2,1,187108.2,0,0.0250915266414025
"326","21108521617",11,1,"Rural",5503263.66666667,5408000,3,2.2,754,2,"Male","Primary",5,"Employed",0,0,5503263.66666667,0,185.2,1380000,1380000,0,0,7439448.40194647,0,0,9671282.92253041,0,0,1,-1650979.1,1,270979.1,0,0.0492397087279906
"327","21108521702",11,1,"Rural",5256097,5215000,3,2.2,754,2,"Male","Primary",5,"Unemployed",0,0,5256097,0,185.2,1380000,1380000,0,0,7105322.36788321,0,0,9236919.07824818,0,0,1,-1576829.1,1,196829.100000001,0,0.0374477678018502
"328","21108521705",11,1,"Rural",3914898,3887500,2,1.7,754,2,"Female","Illiterate",0,"Housekeeper",0,0,3914898,0,185.2,1030000,1030000,0,0,5292256.27445255,0,0,6879933.15678832,0,0,1,-1174469.4,1,144469.4,0,0.0369024684678886
"329","21108521902",11,1,"Rural",2153699,2140000,1,1,754,2,"Female","Illiterate",0,"Housekeeper",0,0,2153699,0,185.2,550000,550000,0,0,2911423.75766423,0,0,3784850.8849635,0,0,1,-646109.7,1,96109.7000000001,0,0.0446254095860193
"330","21108521914",11,1,"Rural",7027569,6765000,6,3.9,754,1,"Male","Illiterate",0,"Unemployed",0,250000,6777569,0,185.2,2050000,2050000,0,337956.204379562,9162085.97664233,0,375131.386861314,11910711.769635,0,0.0355741793499288,0.964425820650071,-2057063.36876387,1,7063.36876387242,0,0.00100509418888273
"331","21108522005",11,1,"Rural",4002398,3175000,2,1.7,754,1,"Male","Illiterate",0,"Income without Work",0,0,4002398,0,185.2,1030000,1030000,0,0,5410540.9459854,0,0,7033703.22978102,0,0,1,-1200719.4,1,170719.4,0,0.0426542787598835
"332","21108522017",11,1,"Rural",7719592,7495000,8,5.7,754,1,"Male","Illiterate",0,"Other",0,250000,7469592,0,185.2,2050000,2050000,0,337956.204379562,10097579.8423358,0,375131.386861314,13126853.7950365,0,0.032385131234915,0.967614868765085,-2264657.37743002,1,214657.377430023,0,0.0278068293544559
"333","21108522102",11,1,"Rural",3957398,3410000,2,1.7,754,1,"Male","Illiterate",0,"Income without Work",0,0,3957398,0,185.2,1030000,1030000,0,0,5349708.82919708,0,0,6954621.4779562,0,0,1,-1187219.4,1,157219.4,0,0.0397279727740298
"334","21108522111",11,1,"Rural",7102194,7020000,6,3.9,754,1,"Male","Illiterate",0,"Unemployed",4e+05,0,6702194,0,185.2,2050000,2050000,4e+05,0,9060192.1810219,6e+05,0,11778249.8353285,0.0563206243028563,0,0.943679375697144,-2205371.31050637,1,155371.310506367,0,0.0218765230161788
"335","21109522502",11,1,"Rural",7849944,7725000,6,3.7,369,1,"Male","Primary",5,"Unemployed",0,0,7849944,0,185.2,2050000,2050000,0,0,10611749.1153285,0,0,13795273.849927,0,0,1,-2354983.2,1,304983.2,0,0.0388516402155226
"336","21109522614",11,1,"Rural",7391370,7270000,5,3.4,369,2,"Male","Illiterate",0,"Unemployed",0,4e+05,6991370,0,185.2,2050000,2050000,0,540729.927007299,9451107.47445256,0,600210.218978102,12286439.7167883,0,0.0541171663710516,0.945882833628948,-2135599.06530232,1,85599.0653023226,0,0.0115809471454308
"337","21110523302",11,1,"Rural",7383124.33333333,6985000,9,5.2,488,1,"Male","Secondary",12,"Employed",0,3e+05,7083124.33333333,0,185.2,2050000,2050000,0,405547.445255474,9575143.2593674,0,450157.664233577,12447686.2371776,0,0.0406332043800969,0.959366795619903,-2153513.03244553,1,103513.032445533,0,0.0140202206778765
"338","21110523317",11,1,"Rural",7113462.66666667,6872000,4,2.7,488,2,"Male","Secondary",8,"Employed",0,3e+05,6813462.66666667,0,185.2,1720000,1720000,0,405547.445255474,9210607.92603406,0,450157.664233577,11973790.3038443,0,0.0421735537329499,0.95782644626705,-2072621.99861451,1,352621.998614508,0,0.0495710760199639
"339","21110523508",11,1,"Rural",6067629.33333333,5662000,4,2.7,732,1,"Male","Illiterate",0,"Employed",0,4e+05,5667629.33333333,0,185.2,1720000,1720000,0,540729.927007299,7661641.9892944,0,600210.218978102,9960134.58608272,0,0.0659236050894781,0.934076394910522,-1738553.01797804,1,18553.0179780372,0,0.00305770457600529
"340","21110523517",11,1,"Rural",7049610.66666667,6253000,6,3.7,732,1,"Male","Secondary",12,"Employed",4e+05,2e+05,6449610.66666667,0,185.2,2050000,2050000,4e+05,270364.96350365,8718743.76253041,6e+05,300105.109489051,11334366.8912895,0.0567407221353879,0.028370361067694,0.914888916796918,-2148275.22062379,1,98275.2206237921,0,0.0139405174655213
"341","21111523814",11,1,"Rural",4952597,4924000,3,2.2,437,2,"Male","Illiterate",0,"Income without Work",0,3e+05,4652597,0,185.2,1380000,1380000,0,405547.445255474,6289496.09051095,0,450157.664233577,8176344.91766423,0,0.0605742805239352,0.939425719476065,-1424451.39452997,1,44451.3945299736,0,0.00897537080646247
"342","21111523817",11,1,"Rural",4059064.66666667,3540000,2,1.7,437,1,"Male","Primary",5,"Income without Work",0,250000,3809064.66666667,0,185.2,1030000,1030000,0,337956.204379562,5149188.14793187,0,375131.386861314,6693944.59231144,0,0.0615905437656656,0.938409456234334,-1166617.0751896,1,136617.075189603,0,0.0336572797944099
"343","21111524205",11,1,"Rural",8036245,7745000,5,3.2,437,2,"Male","Primary",5,"Employed",0,350000,7686245,0,185.2,2050000,2050000,0,473138.686131387,10390456.7445255,0,525183.941605839,13507593.7678832,0,0.0435526791430575,0.956447320856943,-2339228.36267611,1,289228.362676109,0,0.0359904859391555
"344","21112524317",11,1,"Rural",7527860.66666667,7260500,6,3.9,404,1,"Male","Illiterate",0,"Employed",0,0,7527860.66666667,0,185.2,2050000,2050000,0,0,10176348.8720195,0,0,13229253.5336253,0,0,1,-2258358.2,1,208358.200000001,1,0.0276782753063709
"345","21112524405",11,1,"Rural",1852000,1632000,1,1,404,1,"Female","Illiterate",0,"Income without Work",0,0,1852000,0,185.2,550000,550000,0,0,2503579.5620438,0,0,3254653.43065693,0,0,1,-555600,1,5600.00000000012,0,0.00302375809935211
"346","21112524414",11,1,"Rural",6642629.33333333,5110500,4,2.7,404,1,"Male","Secondary",12,"Employed",0,0,6642629.33333333,0,185.2,1720000,1720000,0,0,8979671.1863747,0,0,11673572.5422871,0,0,1,-1992788.8,1,272788.8,0,0.0410663889720778
"347","21112524502",11,1,"Rural",2129500,1909500,1,1,404,1,"Male","Illiterate",0,"Income without Work",0,0,2129500,0,185.2,550000,550000,0,0,2878710.94890511,0,0,3742324.23357664,0,0,1,-638850,1,88850.0000000001,0,0.0417234092509979
"348","21112524602",11,1,"Rural",8159092,7926000,8,5.5,404,1,"Male","Illiterate",0,"Employed",0,240000,7919092,0,185.2,2050000,2050000,0,324437.95620438,10705225.0978102,0,360126.131386861,13916792.6271533,0,0.0294150378498,0.9705849621502,-2398544.65660801,1,348544.656608012,0,0.0427185594436258
"349","21112524617",11,1,"Rural",1924532.33333333,1910000,1,1,404,1,"Male","Secondary",8,"Unemployed",0,0,1924532.33333333,0,185.2,550000,550000,0,0,2601630.5703163,0,0,3382119.74141119,0,0,1,-577359.7,1,27359.7000000001,0,0.0142162849260176
"350","21113524905",11,1,"Rural",3571000,3131000,2,1.7,416,1,"Male","Illiterate",0,"Income without Work",0,0,3571000,0,185.2,1030000,1030000,0,0,4827366.42335766,0,0,6275576.35036496,0,0,1,-1071300,1,41300.0000000002,0,0.0115653878465417
"351","21113525114",11,1,"Rural",7639184.66666667,7222500,7,4.2,416,1,"Male","Primary",5,"Employed",0,240000,7399184.66666667,0,185.2,2050000,2050000,0,324437.95620438,10002401.4618005,0,360126.131386861,13003121.9003406,0,0.0314169653532833,0.968583034646717,-2242580.2283669,1,192580.228366903,0,0.0252095265097099
"352","21113525414",11,1,"Rural",2135532.33333333,2121000,1,1,416,2,"Female","Primary",5,"Housekeeper",0,0,2135532.33333333,0,185.2,550000,550000,0,0,2886865.60681265,0,0,3752925.28885645,0,0,1,-640659.7,1,90659.7000000002,0,0.0424529746447296
"353","21114525608",11,1,"Rural",3656500,3216500,2,1.7,445,1,"Female","Primary",5,"Income without Work",0,0,3656500,0,185.2,1030000,1030000,0,0,4942947.44525547,0,0,6425831.67883212,0,0,1,-1096950,1,66950.0000000002,0,0.0183098591549296
"354","21114525705",11,1,"Rural",2072000,1852000,1,1,445,1,"Female","Illiterate",0,"Income without Work",0,0,2072000,0,185.2,550000,550000,0,0,2800981.02189781,0,0,3641275.32846715,0,0,1,-621600,1,71600.0000000001,0,0.0345559845559846
"355","21114525708",11,1,"Rural",6878129.33333333,6525000,4,2.7,445,2,"Male","Secondary",8,"Employed",0,3e+05,6578129.33333333,0,185.2,1720000,1720000,0,405547.445255474,8892478.48564477,0,450157.664233577,11560222.0313382,0,0.043616510458173,0.956383489541827,-2002028.99161712,1,282028.991617117,0,0.0410037348745865
